CustomerID,Gender,SeniorCitizen,Tenure,MonthlyCharges,Contract,PaymentMethod,TotalCharges,Churn
4047,Male,0,62,119.74,Month-to-month,Credit card,7423.88,Yes
4048,Female,0,57,109.32,Month-to-month,Net Banking,6231.24,Yes
4049,Male,0,20,34.52,Two year,Net Banking,690.4,No
4050,Female,0,58,59.91,Month-to-month,Debit card,3474.78,No
4051,Female,0,14,33.19,One year,Credit card,464.66,Yes
4052,Male,0,53,66.61,Month-to-month,Net Banking,3530.33,Yes
4053,Female,0,35,97.64,Month-to-month,Net Banking,3417.4,Yes
4054,Female,0,62,35.58,Month-to-month,Net Banking,2205.96,Yes
4055,Female,0,61,108.04,One year,Net Banking,6590.44,No
4056,Female,0,19,76.91,Two year,Debit card,1461.29,No
4057,Female,0,42,94.89,Month-to-month,UPI,3985.38,Yes
4058,Female,0,44,24.52,Month-to-month,Credit card,1078.88,Yes
4059,Female,0,1,29.38,Month-to-month,Credit card,29.38,Yes
4060,Male,0,68,82.09,One year,Net Banking,5582.12,No
4061,Male,0,46,103.82,Month-to-month,Debit card,4775.72,Yes
4062,Female,0,51,107.39,One year,UPI,5476.89,No
4063,Male,0,32,88.84,One year,UPI,2842.88,No
4064,Female,1,19,40.09,Two year,Credit card,761.71,No
4065,Female,0,39,39.5,Month-to-month,Debit card,1540.5,No
4066,Female,0,14,108.14,One year,Debit card,1513.96,No
4067,Female,0,29,31.32,Month-to-month,Credit card,908.28,Yes
4068,Male,1,42,88.61,Month-to-month,UPI,3721.62,Yes
4069,Female,0,14,73.35,Month-to-month,Debit card,1026.9,Yes
4070,Female,0,11,62.14,One year,Net Banking,683.54,Yes
4071,Male,0,47,64.03,Month-to-month,Debit card,3009.41,No
4072,Male,0,24,114.52,One year,Credit card,2748.48,No
4073,Male,0,22,106.14,One year,Credit card,2335.08,Yes
4074,Male,1,49,106.5,One year,Net Banking,5218.5,No
4075,Male,0,55,60.66,Month-to-month,UPI,3336.3,No
4076,Male,0,55,30.7,Two year,UPI,1688.5,No
4077,Female,1,70,119.78,Month-to-month,Net Banking,8384.6,Yes
4078,Female,0,35,34.53,One year,Debit card,1208.55,Yes
4079,Male,0,44,71.56,Month-to-month,Credit card,3148.64,No
4080,Male,1,36,46.46,One year,Net Banking,1672.56,No
4081,Female,1,15,71.07,Month-to-month,Credit card,1066.05,Yes
4082,Male,0,45,50.49,One year,Credit card,2272.05,No
4083,Male,0,62,109.69,Month-to-month,Net Banking,6800.78,Yes
4084,Male,0,50,116.83,One year,UPI,5841.5,No
4085,Female,0,13,61.01,Month-to-month,UPI,793.13,No
4086,Male,0,31,27.02,One year,Net Banking,837.62,No
4087,Female,0,5,86.33,Month-to-month,Net Banking,431.65,Yes
4088,Female,0,8,57.66,One year,Debit card,461.28,Yes
4089,Female,0,13,118.6,Month-to-month,Net Banking,1541.8,Yes
4090,Male,1,41,28.94,Month-to-month,Credit card,1186.54,No
4091,Male,0,17,31.91,One year,UPI,542.47,No
4092,Female,0,32,89.94,One year,Credit card,2878.08,No
4093,Female,1,5,95.86,One year,UPI,479.3,Yes
4094,Male,0,9,67.11,Two year,Credit card,603.99,Yes
4095,Female,1,34,47.73,Month-to-month,Net Banking,1622.82,Yes
4096,Male,1,1,50.98,Month-to-month,Net Banking,50.98,Yes
4097,Female,1,40,53.8,Month-to-month,Debit card,2152.0,Yes
4098,Male,0,54,42.53,Month-to-month,UPI,2296.62,No
4099,Male,0,32,105.06,Month-to-month,Net Banking,3361.92,Yes
4100,Female,0,50,26.51,One year,UPI,1325.5,No
4101,Female,0,59,60.73,Month-to-month,Net Banking,3583.07,No
4102,Male,0,62,94.76,Month-to-month,Debit card,5875.12,Yes
4103,Female,0,11,20.38,Month-to-month,Net Banking,224.18,Yes
4104,Female,0,23,107.8,Month-to-month,Net Banking,2479.4,Yes
4105,Female,0,26,90.63,Month-to-month,Debit card,2356.38,Yes
4106,Male,0,63,27.34,Month-to-month,Credit card,1722.42,No
4107,Female,0,46,109.5,Two year,UPI,5037.0,No
4108,Female,1,69,68.73,Month-to-month,Credit card,4742.37,Yes
4109,Female,0,6,85.22,Two year,Credit card,511.32,Yes
4110,Female,0,51,108.2,Month-to-month,Credit card,5518.2,Yes
4111,Male,0,43,108.12,Month-to-month,UPI,4649.16,Yes
4112,Female,1,42,60.87,Month-to-month,Debit card,2556.54,No
4113,Male,1,13,43.77,One year,Net Banking,569.01,No
4114,Male,1,25,45.74,Two year,Net Banking,1143.5,No
4115,Female,1,2,96.59,Month-to-month,Credit card,193.18,Yes
4116,Female,0,14,112.94,Month-to-month,UPI,1581.16,Yes
4117,Male,0,17,27.22,Month-to-month,Credit card,462.74,Yes
4118,Female,0,40,21.5,Month-to-month,Debit card,860.0,No
4119,Female,0,39,102.29,One year,Net Banking,3989.31,No
4120,Male,0,25,58.66,Month-to-month,Net Banking,1466.5,Yes
4121,Female,0,48,47.64,Month-to-month,Net Banking,2286.72,No
4122,Female,0,49,38.84,Two year,Net Banking,1903.16,No
4123,Female,0,33,54.65,Month-to-month,Debit card,1803.45,No
4124,Male,0,27,117.15,One year,UPI,3163.05,No
4125,Female,0,45,117.71,One year,UPI,5296.95,No
4126,Male,0,31,53.15,Month-to-month,Debit card,1647.65,No
4127,Male,0,63,116.37,Month-to-month,Net Banking,7331.31,Yes
4128,Male,0,38,49.99,Month-to-month,UPI,1899.62,No
4129,Female,0,40,105.45,Two year,Debit card,4218.0,No
4130,Female,1,58,41.2,One year,Credit card,2389.6,No
4131,Male,0,65,102.65,Month-to-month,Debit card,6672.25,Yes
4132,Male,0,11,55.37,One year,Net Banking,609.07,Yes
4133,Female,0,15,39.57,One year,Net Banking,593.55,Yes
4134,Female,0,57,113.48,Month-to-month,Net Banking,6468.36,Yes
4135,Male,0,25,41.42,Month-to-month,Credit card,1035.5,Yes
4136,Female,0,39,119.18,One year,UPI,4648.02,No
4137,Male,0,33,30.86,Month-to-month,Net Banking,1018.38,No
4138,Male,1,29,21.0,Two year,Credit card,609.0,No
4139,Female,0,58,107.08,One year,Debit card,6210.64,No
4140,Female,0,11,78.66,Month-to-month,UPI,865.26,Yes
4141,Female,0,13,62.16,Two year,UPI,808.08,No
4142,Male,0,69,28.2,Month-to-month,Debit card,1945.8,No
4143,Female,0,21,77.49,Two year,UPI,1627.29,No
4144,Female,1,3,59.37,Month-to-month,Debit card,178.11,Yes
4145,Male,0,26,68.36,One year,Credit card,1777.36,No
4146,Male,1,33,83.04,One year,Net Banking,2740.32,No
4147,Female,0,22,83.99,Month-to-month,Credit card,1847.78,Yes
4148,Female,0,62,116.06,Month-to-month,Net Banking,7195.72,Yes
4149,Male,1,5,85.51,Month-to-month,UPI,427.55,Yes
4150,Male,0,19,53.94,Month-to-month,Debit card,1024.86,No
4151,Female,0,9,52.96,Month-to-month,Debit card,476.64,Yes
4152,Female,0,58,67.72,Two year,Credit card,3927.76,No
4153,Male,0,24,45.93,One year,Credit card,1102.32,No
4154,Female,0,39,57.64,Month-to-month,UPI,2247.96,Yes
4155,Male,1,61,104.21,One year,Debit card,6356.81,No
4156,Male,0,48,105.98,Month-to-month,Net Banking,5087.04,Yes
4157,Female,0,50,82.78,Two year,UPI,4139.0,No
4158,Female,1,62,78.28,Month-to-month,UPI,4853.36,No
4159,Male,0,53,62.71,Month-to-month,UPI,3323.63,No
4160,Male,0,21,83.59,Month-to-month,Debit card,1755.39,Yes
4161,Male,1,38,100.61,Two year,Credit card,3823.18,No
4162,Female,0,59,93.78,Month-to-month,Debit card,5533.02,Yes
4163,Male,0,43,23.55,Month-to-month,Net Banking,1012.65,Yes
4164,Male,1,17,93.11,Month-to-month,Debit card,1582.87,Yes
4165,Male,0,69,91.99,Month-to-month,Net Banking,6347.31,Yes
4166,Female,0,44,29.9,Month-to-month,Net Banking,1315.6,Yes
4167,Male,0,63,35.02,One year,Net Banking,2206.26,No
4168,Female,0,23,98.79,Month-to-month,Debit card,2272.17,Yes
4169,Female,0,68,75.9,Month-to-month,Net Banking,5161.2,No
4170,Male,0,26,102.16,Month-to-month,Net Banking,2656.16,Yes
4171,Male,0,48,38.47,Month-to-month,UPI,1846.56,No
4172,Male,0,47,23.06,Month-to-month,UPI,1083.82,No
4173,Female,0,46,36.19,Month-to-month,Debit card,1664.74,No
4174,Male,0,29,65.26,Month-to-month,UPI,1892.54,Yes
4175,Female,0,34,72.33,Month-to-month,UPI,2459.22,No
4176,Female,0,10,105.77,Month-to-month,Credit card,1057.7,Yes
4177,Female,0,20,91.62,Month-to-month,Debit card,1832.4,Yes
4178,Female,0,34,119.04,Month-to-month,Debit card,4047.36,Yes
4179,Female,0,13,27.87,One year,UPI,362.31,No
4180,Female,0,10,33.02,One year,Debit card,330.2,Yes
4181,Male,0,45,28.44,Month-to-month,Debit card,1279.8,No
4182,Male,0,8,73.85,Month-to-month,Debit card,590.8,Yes
4183,Female,0,5,46.69,Month-to-month,Debit card,233.45,Yes
4184,Female,0,20,88.36,Two year,UPI,1767.2,No
4185,Male,1,44,33.27,Month-to-month,Credit card,1463.88,Yes
4186,Male,0,58,30.32,Month-to-month,UPI,1758.56,No
4187,Male,0,20,66.02,Month-to-month,Credit card,1320.4,No
4188,Male,0,71,57.59,Month-to-month,Debit card,4088.89,Yes
4189,Female,0,40,102.92,Month-to-month,Net Banking,4116.8,Yes
4190,Male,0,16,103.76,One year,Debit card,1660.16,No
4191,Female,1,4,31.74,Month-to-month,Debit card,126.96,Yes
4192,Female,0,10,101.23,Month-to-month,Net Banking,1012.3,Yes
4193,Male,1,51,76.42,Two year,Debit card,3897.42,No
4194,Male,0,48,70.36,Month-to-month,Debit card,3377.28,Yes
4195,Female,0,20,29.48,Month-to-month,Net Banking,589.6,No
4196,Female,0,32,93.96,Month-to-month,Debit card,3006.72,Yes
4197,Female,0,66,25.96,Month-to-month,Debit card,1713.36,No
4198,Female,0,60,47.77,One year,Credit card,2866.2,No
4199,Male,0,11,29.54,Month-to-month,UPI,324.94,Yes
4200,Male,0,20,73.08,One year,Debit card,1461.6,No
4201,Male,0,23,84.52,One year,Debit card,1943.96,No
4202,Male,0,35,109.09,Month-to-month,Debit card,3818.15,Yes
4203,Male,0,17,93.39,Month-to-month,Credit card,1587.63,Yes
4204,Female,0,10,116.11,Month-to-month,Debit card,1161.1,Yes
4205,Female,0,38,96.09,Two year,UPI,3651.42,No
4206,Male,0,32,49.81,Month-to-month,Net Banking,1593.92,Yes
4207,Male,0,54,74.76,Month-to-month,Credit card,4037.04,Yes
4208,Female,0,57,65.79,Two year,Net Banking,3750.03,No
4209,Female,0,25,76.6,Month-to-month,Credit card,1915.0,No
4210,Male,0,14,77.21,Month-to-month,Debit card,1080.94,Yes
4211,Male,0,45,90.21,Month-to-month,Credit card,4059.45,Yes
4212,Female,0,44,28.3,Month-to-month,Debit card,1245.2,No
4213,Male,0,38,94.67,Month-to-month,Net Banking,3597.46,Yes
4214,Male,0,36,34.37,One year,Net Banking,1237.32,No
4215,Female,1,39,22.62,Month-to-month,UPI,882.18,No
4216,Female,0,39,71.89,Month-to-month,UPI,2803.71,Yes
4217,Female,0,13,78.15,Month-to-month,Credit card,1015.95,No
4218,Male,1,66,23.49,One year,Credit card,1550.34,No
4219,Female,1,34,71.54,One year,Debit card,2432.36,No
4220,Male,0,15,73.46,Month-to-month,Net Banking,1101.9,No
4221,Female,0,58,25.25,Month-to-month,Net Banking,1464.5,Yes
4222,Male,0,59,91.16,One year,Credit card,5378.44,Yes
4223,Male,0,66,41.03,Month-to-month,Net Banking,2707.98,No
4224,Female,0,52,99.45,Month-to-month,UPI,5171.4,Yes
4225,Male,0,69,51.08,Month-to-month,Credit card,3524.52,No
4226,Male,0,5,67.79,Month-to-month,UPI,338.95,Yes
4227,Female,0,43,109.19,Month-to-month,Debit card,4695.17,Yes
4228,Male,0,8,100.62,One year,UPI,804.96,Yes
4229,Female,0,63,98.19,Month-to-month,Credit card,6185.97,Yes
4230,Male,0,68,36.04,Month-to-month,UPI,2450.72,Yes
4231,Female,0,35,24.81,Month-to-month,UPI,868.35,No
4232,Female,0,71,80.58,Month-to-month,Credit card,5721.18,Yes
4233,Male,0,32,61.07,Month-to-month,Debit card,1954.24,No
4234,Female,0,24,110.91,Month-to-month,UPI,2661.84,Yes
4235,Female,0,50,54.96,Month-to-month,Credit card,2748.0,No
4236,Male,0,59,61.05,Month-to-month,UPI,3601.95,No
4237,Female,0,65,72.6,Month-to-month,UPI,4719.0,Yes
4238,Female,0,38,99.64,Two year,Net Banking,3786.32,No
4239,Female,0,38,46.83,Month-to-month,UPI,1779.54,No
4240,Female,0,21,114.18,One year,Debit card,2397.78,No
4241,Male,0,23,73.99,Month-to-month,UPI,1701.77,No
4242,Female,0,46,104.1,Month-to-month,Credit card,4788.6,Yes
4243,Female,0,69,72.56,Month-to-month,Credit card,5006.64,No
4244,Female,1,30,97.2,Month-to-month,Net Banking,2916.0,Yes
4245,Male,0,40,25.14,Month-to-month,Net Banking,1005.6,No
4246,Male,0,70,99.92,Month-to-month,UPI,6994.4,Yes
4247,Female,0,69,72.4,Month-to-month,Net Banking,4995.6,Yes
4248,Female,1,42,64.94,Month-to-month,Debit card,2727.48,No
4249,Male,0,18,31.16,One year,Net Banking,560.88,Yes
4250,Female,0,59,94.16,Month-to-month,Credit card,5555.44,Yes
4251,Female,0,13,33.12,Month-to-month,Net Banking,430.56,Yes
4252,Female,0,21,39.23,One year,Debit card,823.83,No
4253,Female,0,68,32.64,Month-to-month,Debit card,2219.52,Yes
4254,Male,1,61,20.66,One year,Net Banking,1260.26,No
4255,Male,0,38,86.19,Two year,Net Banking,3275.22,No
4256,Male,1,40,47.08,Month-to-month,Net Banking,1883.2,Yes
4257,Male,0,27,34.95,Month-to-month,Credit card,943.65,No
4258,Male,1,58,52.0,Two year,Credit card,3016.0,No
4259,Female,0,66,69.91,Month-to-month,Debit card,4614.06,No
4260,Male,0,43,70.34,Month-to-month,Net Banking,3024.62,Yes
4261,Female,0,20,56.72,Month-to-month,UPI,1134.4,No
4262,Male,0,35,69.49,Month-to-month,Debit card,2432.15,No
4263,Female,0,55,62.73,Two year,Credit card,3450.15,No
4264,Male,0,40,102.27,Month-to-month,Debit card,4090.8,Yes
4265,Male,0,46,22.96,Month-to-month,Credit card,1056.16,Yes
4266,Female,0,42,106.8,Month-to-month,UPI,4485.6,Yes
4267,Female,0,18,44.39,Month-to-month,Net Banking,799.02,No
4268,Female,0,15,92.18,Month-to-month,Net Banking,1382.7,Yes
4269,Male,0,66,60.5,Two year,Net Banking,3993.0,No
4270,Male,0,13,49.43,Two year,UPI,642.59,No
4271,Female,0,57,81.53,Month-to-month,UPI,4647.21,Yes
4272,Male,0,9,96.89,Month-to-month,UPI,872.01,Yes
4273,Female,0,66,64.99,Month-to-month,UPI,4289.34,Yes
4274,Male,0,16,66.66,Month-to-month,Credit card,1066.56,Yes
4275,Female,0,2,25.89,Month-to-month,Debit card,51.78,Yes
4276,Female,0,16,112.4,One year,UPI,1798.4,No
4277,Male,0,1,104.69,Month-to-month,Credit card,104.69,Yes
4278,Female,0,26,59.8,One year,Debit card,1554.8,Yes
4279,Male,0,44,96.5,Month-to-month,Debit card,4246.0,Yes
4280,Male,0,5,51.33,Two year,UPI,256.65,Yes
4281,Male,1,21,93.04,Month-to-month,UPI,1953.84,Yes
4282,Female,0,35,71.67,One year,Debit card,2508.45,No
4283,Female,0,54,66.08,One year,Debit card,3568.32,Yes
4284,Female,0,50,25.65,Two year,Credit card,1282.5,No
4285,Male,0,44,116.54,One year,UPI,5127.76,Yes
4286,Male,0,4,103.74,One year,Debit card,414.96,Yes
4287,Female,0,42,99.34,Month-to-month,Debit card,4172.28,Yes
4288,Male,0,41,50.49,Month-to-month,Net Banking,2070.09,Yes
4289,Male,0,36,48.96,Month-to-month,UPI,1762.56,No
4290,Male,0,24,77.32,Month-to-month,Credit card,1855.68,No
4291,Female,0,5,104.62,One year,Credit card,523.1,Yes
4292,Female,0,57,113.46,Month-to-month,Net Banking,6467.22,Yes
4293,Female,0,67,46.89,Month-to-month,UPI,3141.63,No
4294,Male,1,11,80.74,Month-to-month,Credit card,888.14,Yes
4295,Male,0,45,92.39,Month-to-month,Net Banking,4157.55,Yes
4296,Female,0,22,42.64,Month-to-month,Credit card,938.08,No
4297,Female,0,11,60.75,Month-to-month,Credit card,668.25,Yes
4298,Female,1,38,38.75,Month-to-month,Net Banking,1472.5,No
4299,Male,0,59,89.89,Month-to-month,Debit card,5303.51,Yes
4300,Female,0,4,106.38,Month-to-month,Debit card,425.52,Yes
4301,Female,1,67,107.75,Two year,Credit card,7219.25,No
4302,Female,0,10,87.01,Two year,UPI,870.1,Yes
4303,Male,0,19,54.72,Month-to-month,UPI,1039.68,No
4304,Female,0,28,86.1,Month-to-month,UPI,2410.8,Yes
4305,Male,0,17,106.43,Month-to-month,Net Banking,1809.31,Yes
4306,Female,0,24,82.59,Two year,Credit card,1982.16,No
4307,Male,1,1,61.29,Month-to-month,Net Banking,61.29,Yes
4308,Female,0,5,111.98,One year,UPI,559.9,Yes
4309,Female,1,32,103.52,Two year,Net Banking,3312.64,No
4310,Male,0,53,108.24,Two year,Debit card,5736.72,No
4311,Female,0,57,110.32,One year,UPI,6288.24,No
4312,Female,0,43,59.38,One year,UPI,2553.34,No
4313,Female,0,39,105.96,Two year,Debit card,4132.44,No
4314,Female,0,34,77.03,Two year,Debit card,2619.02,No
4315,Male,1,5,23.82,Month-to-month,Credit card,119.1,Yes
4316,Male,0,18,83.58,Two year,Net Banking,1504.44,No
4317,Male,0,4,67.06,One year,Credit card,268.24,Yes
4318,Male,1,70,47.52,Month-to-month,Credit card,3326.4,No
4319,Male,0,11,117.04,Month-to-month,Credit card,1287.44,Yes
4320,Male,0,47,25.51,One year,Credit card,1198.97,No
4321,Male,1,31,114.59,Month-to-month,Debit card,3552.29,Yes
4322,Male,0,13,35.93,One year,Debit card,467.09,No
4323,Female,1,23,57.7,Month-to-month,Net Banking,1327.1,No
4324,Female,0,65,61.72,Two year,Net Banking,4011.8,No
4325,Male,0,68,93.1,Month-to-month,Net Banking,6330.8,Yes
4326,Male,0,30,41.56,Month-to-month,Debit card,1246.8,No
4327,Male,0,31,118.61,Two year,UPI,3676.91,No
4328,Female,0,47,94.9,Month-to-month,UPI,4460.3,Yes
4329,Male,0,16,99.0,One year,Net Banking,1584.0,No
4330,Male,0,43,30.64,Month-to-month,UPI,1317.52,No
4331,Male,1,3,67.63,Two year,Credit card,202.89,Yes
4332,Male,0,12,114.56,Month-to-month,Net Banking,1374.72,Yes
4333,Female,1,11,47.01,Month-to-month,UPI,517.11,Yes
4334,Male,0,16,34.54,Two year,Credit card,552.64,No
4335,Female,0,29,68.54,Month-to-month,Credit card,1987.66,No
4336,Female,0,21,113.04,Two year,Credit card,2373.84,No
4337,Female,1,58,68.68,One year,Credit card,3983.44,No
4338,Male,0,43,60.48,Month-to-month,UPI,2600.64,No
4339,Female,0,5,85.03,Month-to-month,Debit card,425.15,Yes
4340,Male,0,52,113.69,Month-to-month,Credit card,5911.88,Yes
4341,Male,0,13,24.91,Month-to-month,Net Banking,323.83,Yes
4342,Male,1,12,35.34,Month-to-month,UPI,424.08,No
4343,Male,0,1,33.28,Month-to-month,Credit card,33.28,Yes
4344,Male,1,8,28.53,Two year,Net Banking,228.24,Yes
4345,Male,0,16,50.21,Month-to-month,Credit card,803.36,Yes
4346,Male,1,15,42.93,Month-to-month,Debit card,643.95,Yes
4347,Male,0,19,74.87,Month-to-month,Credit card,1422.53,No
4348,Female,0,25,52.73,Month-to-month,Debit card,1318.25,No
4349,Male,0,31,60.52,One year,Net Banking,1876.12,No
4350,Female,0,2,114.19,Month-to-month,UPI,228.38,Yes
4351,Male,0,59,35.57,Two year,Credit card,2098.63,No
4352,Female,0,31,58.85,One year,Debit card,1824.35,No
4353,Female,0,68,45.71,Month-to-month,Net Banking,3108.28,No
4354,Male,0,68,74.92,One year,Credit card,5094.56,Yes
4355,Female,0,12,93.63,One year,Credit card,1123.56,Yes
4356,Male,0,17,101.7,One year,Credit card,1728.9,No
4357,Female,0,29,71.53,Month-to-month,Debit card,2074.37,Yes
4358,Male,1,36,105.49,Month-to-month,UPI,3797.64,Yes
4359,Female,0,63,98.51,Month-to-month,Net Banking,6206.13,Yes
4360,Female,0,15,35.7,Month-to-month,Debit card,535.5,Yes
4361,Male,0,30,44.54,Month-to-month,UPI,1336.2,No
4362,Female,0,51,87.17,One year,Net Banking,4445.67,No
4363,Male,0,11,117.48,Month-to-month,Debit card,1292.28,Yes
4364,Male,0,57,57.61,Month-to-month,Debit card,3283.77,Yes
4365,Female,0,13,42.98,Month-to-month,UPI,558.74,No
4366,Female,0,55,106.91,Month-to-month,Net Banking,5880.05,Yes
4367,Female,1,63,39.96,Month-to-month,UPI,2517.48,No
4368,Male,0,2,89.74,One year,UPI,179.48,Yes
4369,Male,1,56,23.42,Two year,Debit card,1311.52,No
4370,Male,1,7,21.9,Month-to-month,UPI,153.3,Yes
4371,Male,0,43,65.16,Month-to-month,Credit card,2801.88,Yes
4372,Female,0,31,85.65,One year,Credit card,2655.15,No
4373,Male,0,61,34.24,Month-to-month,Credit card,2088.64,No
4374,Male,0,22,96.39,Month-to-month,Credit card,2120.58,Yes
4375,Female,0,62,32.87,Month-to-month,Net Banking,2037.94,No
4376,Female,0,28,73.37,Month-to-month,UPI,2054.36,No
4377,Female,0,25,50.83,One year,UPI,1270.75,Yes
4378,Male,0,65,95.23,Two year,Credit card,6189.95,No
4379,Female,1,32,100.41,Month-to-month,Net Banking,3213.12,Yes
4380,Female,1,48,26.61,Month-to-month,UPI,1277.28,No
4381,Male,0,24,39.26,Month-to-month,Credit card,942.24,No
4382,Male,0,42,109.26,Month-to-month,Debit card,4588.92,Yes
4383,Male,0,70,61.56,Two year,UPI,4309.2,No
4384,Male,1,36,67.67,Month-to-month,Debit card,2436.12,Yes
4385,Female,1,31,36.8,Month-to-month,UPI,1140.8,Yes
4386,Male,0,27,119.49,Month-to-month,UPI,3226.23,Yes
4387,Female,0,66,112.3,Month-to-month,UPI,7411.8,Yes
4388,Female,0,45,20.2,Month-to-month,Debit card,909.0,No
4389,Male,0,44,75.07,Month-to-month,Net Banking,3303.08,Yes
4390,Male,0,57,107.23,One year,Debit card,6112.11,No
4391,Male,0,21,63.05,Month-to-month,Credit card,1324.05,No
4392,Male,1,55,63.68,One year,Net Banking,3502.4,No
4393,Female,0,15,57.93,Two year,Debit card,868.95,No
4394,Male,0,34,22.88,Two year,Debit card,777.92,No
4395,Male,0,3,99.03,Month-to-month,Credit card,297.09,Yes
4396,Female,0,1,65.68,One year,Debit card,65.68,Yes
4397,Female,0,24,73.11,One year,Net Banking,1754.64,No
4398,Female,1,43,45.57,Month-to-month,Debit card,1959.51,Yes
4399,Male,0,27,98.41,One year,Net Banking,2657.07,No
4400,Female,0,9,99.37,Month-to-month,Credit card,894.33,Yes
4401,Female,0,17,75.29,One year,Net Banking,1279.93,No
4402,Female,0,39,110.46,Month-to-month,Debit card,4307.94,Yes
4403,Male,0,55,31.59,One year,Credit card,1737.45,Yes
4404,Female,0,68,98.66,Month-to-month,Net Banking,6708.88,Yes
4405,Male,0,45,75.86,Month-to-month,Net Banking,3413.7,No
4406,Female,0,28,43.1,Month-to-month,UPI,1206.8,Yes
4407,Female,0,56,33.23,Month-to-month,UPI,1860.88,No
4408,Female,1,29,50.1,Two year,Debit card,1452.9,No
4409,Female,0,29,105.63,Month-to-month,UPI,3063.27,Yes
4410,Female,1,69,98.76,Month-to-month,Debit card,6814.44,Yes
4411,Female,1,11,84.51,One year,Credit card,929.61,Yes
4412,Male,0,2,29.03,Month-to-month,Net Banking,58.06,Yes
4413,Male,0,68,115.48,Month-to-month,Credit card,7852.64,Yes
4414,Male,0,10,50.54,Month-to-month,Credit card,505.4,Yes
4415,Female,0,27,80.7,One year,UPI,2178.9,No
4416,Male,0,35,100.31,Two year,Net Banking,3510.85,No
4417,Female,1,50,33.29,One year,Credit card,1664.5,No
4418,Male,0,2,85.22,Two year,Net Banking,170.44,Yes
4419,Female,1,17,23.23,Month-to-month,Net Banking,394.91,No
4420,Male,0,24,30.18,Two year,Credit card,724.32,No
4421,Female,1,57,92.31,Month-to-month,Net Banking,5261.67,Yes
4422,Female,1,71,35.51,Month-to-month,Debit card,2521.21,No
4423,Male,1,16,64.35,Month-to-month,Net Banking,1029.6,Yes
4424,Female,0,36,44.83,Month-to-month,Debit card,1613.88,No
4425,Male,1,45,62.12,One year,Debit card,2795.4,No
4426,Male,0,10,27.72,Month-to-month,Debit card,277.2,Yes
4427,Male,0,63,95.49,One year,Credit card,6015.87,No
4428,Male,0,43,27.9,Month-to-month,Debit card,1199.7,No
4429,Female,0,51,103.79,Month-to-month,Net Banking,5293.29,Yes
4430,Male,0,3,86.26,Month-to-month,UPI,258.78,Yes
4431,Female,0,66,61.66,Month-to-month,UPI,4069.56,No
4432,Female,1,35,106.65,Two year,UPI,3732.75,No
4433,Female,0,69,38.61,One year,Debit card,2664.09,Yes
4434,Male,1,36,46.46,Month-to-month,Credit card,1672.56,Yes
4435,Female,0,49,33.71,Month-to-month,Debit card,1651.79,No
4436,Female,0,1,58.16,Month-to-month,UPI,58.16,Yes
4437,Male,0,42,118.67,Month-to-month,Net Banking,4984.14,Yes
4438,Female,0,41,36.1,One year,Debit card,1480.1,No
4439,Female,0,57,103.1,Month-to-month,UPI,5876.7,Yes
4440,Female,0,20,85.19,Month-to-month,Net Banking,1703.8,Yes
4441,Female,0,14,21.58,One year,Credit card,302.12,No
4442,Female,0,52,114.49,Month-to-month,Net Banking,5953.48,Yes
4443,Male,0,54,117.11,One year,Credit card,6323.94,Yes
4444,Male,0,49,112.49,One year,Net Banking,5512.01,Yes
4445,Male,0,30,70.17,Month-to-month,Credit card,2105.1,Yes
4446,Male,0,3,42.04,One year,Credit card,126.12,Yes
4447,Male,1,12,59.13,One year,Credit card,709.56,Yes
4448,Female,0,31,81.42,Month-to-month,Debit card,2524.02,Yes
4449,Male,1,37,57.88,Month-to-month,Net Banking,2141.56,No
4450,Female,1,27,90.82,Month-to-month,Credit card,2452.14,Yes
4451,Female,0,24,99.56,Two year,Net Banking,2389.44,No
4452,Male,0,41,40.94,Month-to-month,Debit card,1678.54,No
4453,Male,0,64,60.49,Month-to-month,UPI,3871.36,No
4454,Female,0,11,115.77,Month-to-month,UPI,1273.47,Yes
4455,Female,0,16,44.98,Month-to-month,Credit card,719.68,Yes
4456,Male,1,14,54.64,Month-to-month,Debit card,764.96,No
4457,Male,0,47,23.57,Month-to-month,Net Banking,1107.79,No
4458,Female,1,30,53.24,Month-to-month,Credit card,1597.2,Yes
4459,Female,1,24,57.09,One year,UPI,1370.16,No
4460,Male,1,13,29.98,Two year,Debit card,389.74,No
4461,Male,0,9,20.14,Month-to-month,UPI,181.26,Yes
4462,Male,0,49,77.54,Two year,Debit card,3799.46,No
4463,Female,0,26,50.15,Month-to-month,UPI,1303.9,No
4464,Female,0,49,21.78,One year,Credit card,1067.22,No
4465,Female,0,42,105.99,Month-to-month,Credit card,4451.58,Yes
4466,Female,0,45,78.44,Month-to-month,Credit card,3529.8,Yes
4467,Male,0,21,37.12,Month-to-month,UPI,779.52,Yes
4468,Male,0,29,106.52,Month-to-month,Net Banking,3089.08,Yes
4469,Female,0,24,45.36,One year,UPI,1088.64,No
4470,Female,1,42,42.74,Month-to-month,UPI,1795.08,Yes
4471,Male,0,71,109.46,Month-to-month,Net Banking,7771.66,Yes
4472,Female,0,41,37.95,Two year,Credit card,1555.95,No
4473,Male,0,48,107.9,One year,UPI,5179.2,No
4474,Male,0,43,100.3,Month-to-month,UPI,4312.9,Yes
